Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière des consommations totales (W);Puissance moyenne journalière des consommations HTA télérelevées à courbe de charge (W);Puissance moyenne journalière des consommations totales profilées (W);Puissance moyenne journalière des consommations HTA profilées (W);Puissance moyenne journalière des consommations PME-PMI profilées (W);Puissance moyenne journalière des consommations professionnelles profilées (W);Puissance moyenne journalière des consommations résidentielles profilées (W);Puissance moyenne journalière de la production décentralisée totale (W);Puissance moyenne journalière de la production décentralisée télérelevée à courbe de charge (W);Puissance moyenne journalière de la production décentralisée profilée (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production autre profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des consommations HTA totales (W);Pseudo rayonnement;Puissance moyenne journalière de la production autre  (W)
2019-02-10;2;41149422917.0;6017005604.0;3599594492.0;44496327015.0;8597068414.0;35899258601.0;958994164.0;4703510303.0;5078897185.0;25157856949.0;13362416049.0;13135545745.0;226870304.0;209574218.0;450072.0;7.9;6.2;9793169528.0;404147835.0;398911855.0;9556062578.0;24;3130029811.0
2019-02-13;2;53049414208.0;709767042.0;4184810770.0;53735807589.0;13456613049.0;40279194540.0;1761315167.0;6701224929.0;6273907808.0;25542746636.0;6127510672.0;5643594428.0;483916244.0;465738991.0;995010.0;5.8;6.4;1731247056.0;1187354622.0;546539479.0;15217928216.0;89;3173029199.0
2019-02-17;2;38487169063.0;2036265000.0;3230046900.0;41142709554.0;8404218534.0;32738491020.0;934069920.0;4415902884.0;4706186910.0;22682331306.0;8337441305.0;7853310562.0;484130743.0;465922075.0;995010.0;8.6;6.7;3987872771.0;1170021375.0;415588913.0;9338288454.0;84;3142137730.0
2019-02-22;2;44202585042.0;978790875.0;3278354141.0;45777524745.0;12434293920.0;33343230824.0;1562484269.0;5944548289.0;5416262115.0;20419936152.0;6282900719.0;5744330216.0;538570503.0;519953402.0;994820.0;9.3;7.0;1837267771.0;1265116151.0;450815999.0;13996778189.0;91;3142736804.0
2019-02-28;2;39708866167.0;3257777417.0;3031038990.0;43372022020.0;12725984390.0;30646037631.0;1577206685.0;5845042909.0;5105145265.0;18118642772.0;10339417130.0;9861852263.0;477564868.0;458699347.0;989384.0;11.0;7.4;6119351569.0;1047462993.0;387444869.0;14303191075.0;60;3136733755.0
2019-03-04;3;40779775563.0;5608366167.0;3184762836.0;44786861501.0;12229981721.0;32556879780.0;1557670637.0;5855027616.0;5202040313.0;19942141214.0;13171557345.0;12804186837.0;367370508.0;350931348.0;455508.0;10.4;7.7;9393261299.0;795863172.0;371342403.0;13787652358.0;32;2949828262.0
2019-03-10;3;33551580604.0;6029046125.0;2833222254.0;37307549680.0;8173013813.0;29134535867.0;871730946.0;4128518976.0;4259228982.0;19875056963.0;12929767376.0;12542643620.0;387123756.0;370856152.0;462382.0;11.0;8.1;9119848931.0;747302100.0;311529920.0;9044744759.0;39;3031853462.0
2019-03-11;3;41924028792.0;4236220458.0;3254752401.0;45536786560.0;12406769180.0;33130017381.0;1559204514.0;5910456391.0;5292423637.0;20367932839.0;11511710567.0;10953797727.0;557912840.0;541251379.0;462383.0;9.7;8.2;7141980545.0;1283424945.0;407979938.0;13965973694.0;64;3054964425.0
2019-03-19;3;45856392000.0;545456000.0;3364854340.0;46645892657.0;12995223554.0;33650669102.0;1655209295.0;6056315527.0;5424621389.0;20514522892.0;5159718815.0;4640464415.0;519254400.0;501491553.0;1261365.0;8.5;8.9;953729896.0;1157810614.0;459907818.0;14650432849.0;56;3016378492.0
2019-03-20;3;44646580667.0;771005604.0;3286364077.0;45917868024.0;12951968226.0;32965899798.0;1636881349.0;5950622515.0;5240686336.0;20137709599.0;5772394647.0;5114957530.0;657437117.0;639675169.0;1265120.0;8.7;9.0;1172457986.0;1572872278.0;443737608.0;14588849575.0;78;2995399806.0
2019-03-31;3;30421180609.0;1614600652.0;2417078767.0;32896022340.0;7976760406.0;24919261934.0;799268170.0;3779162355.0;3804871207.0;16535960203.0;6804854965.0;6011272336.0;793582629.0;776811373.0;1603280.0;12.0;10.2;2308187094.0;1763126847.0;298333814.0;8776028576.0;88;2705456509.0
2019-04-09;4;41816839000.0;359357208.0;2852641890.0;41429924599.0;12614931612.0;28814992987.0;1527134638.0;5654688301.0;4798318700.0;16834851348.0;3216386423.0;2585263968.0;631122455.0;617199308.0;1281141.0;10.5;11.3;556151389.0;1427760058.0;391301725.0;14142066250.0;49;1231807476.0
2019-04-12;4;40728231563.0;1850313000.0;2912864702.0;42096760859.0;12269267894.0;29827492965.0;1505575298.0;5507510857.0;4943656650.0;17870750160.0;6493835405.0;5659505922.0;834329483.0;820230197.0;1303939.0;9.8;11.7;3442741080.0;1827605879.0;362128405.0;13774843192.0;85;1222809877.0
2019-04-21;4;27452846979.0;998444438.0;2010616421.0;28149943096.0;7711534972.0;20438408124.0;750400858.0;3378390678.0;3373979634.0;12935636954.0;3959610184.0;3427171742.0;532438442.0;519109261.0;543085.0;16.2;12.9;1765557361.0;961036407.0;253453209.0;8461935830.0;33;1232542778.0
2019-04-30;4;36080644188.0;1020115958.0;2473923142.0;37186713726.0;11953225019.0;25233488706.0;1499376427.0;5202756256.0;4321340828.0;14210015196.0;4921276489.0;4053516721.0;867759768.0;854481176.0;556553.0;12.1;14.0;1558598833.0;1956880149.0;321167849.0;13452601446.0;80;1405000298.0
2019-05-07;5;38488201646.0;539030583.0;2614072634.0;38872135338.0;12233721061.0;26638414278.0;1455918789.0;5420879218.0;4443999233.0;15317617038.0;3881499882.0;3205738143.0;675761739.0;661290049.0;549216.0;10.8;14.9;962746815.0;1598171125.0;344462971.0;13689639850.0;38;1319748762.0
2019-05-10;5;36495069958.0;939782604.0;2467139876.0;37151842873.0;11928623918.0;25223218955.0;1345383944.0;4990166462.0;4401204173.0;14486464376.0;4371807321.0;3843805975.0;528001346.0;513158123.0;937173.0;12.7;15.3;1548530053.0;1288329314.0;308111927.0;13274007862.0;27;1534053149.0
2019-05-13;5;33178538938.0;4063855563.0;2383889617.0;36161550268.0;11792017823.0;24369532444.0;1229554010.0;4959192156.0;4110087347.0;14070698930.0;9683776032.0;8706007720.0;977768313.0;963031552.0;937173.0;13.1;15.7;6106019920.0;2177077621.0;253019522.0;13021571833.0;93;1399759354.0
2019-05-14;5;32834843583.0;3735663250.0;2355486541.0;35842993875.0;12376176920.0;23466816955.0;1396527585.0;5081200975.0;4134987012.0;12854101383.0;9342865211.0;8367260618.0;975604593.0;961260067.0;549094.0;13.7;15.8;5826070629.0;2152781888.0;243565128.0;13772704505.0;96;1363081250.0
2019-05-15;5;32980582542.0;2582005688.0;2326198571.0;35440076820.0;12370495354.0;23069581466.0;1444596942.0;4952857775.0;3991485606.0;12680641144.0;7623116960.0;6663970698.0;959146263.0;944833376.0;569654.0;13.8;15.9;4156029938.0;2098063539.0;255418423.0;13815092296.0;89;1368081219.0
2019-05-25;5;27886548813.0;1211571313.0;2066020171.0;28877147096.0;8915769809.0;19961377286.0;876889751.0;3804290405.0;3514070294.0;11766126836.0;4507133507.0;3887172588.0;619960919.0;605374394.0;514167.0;16.5;17.0;1683039694.0;1393093378.0;238943740.0;9792659560.0;39;1430228921.0
2019-05-29;5;32769565563.0;1195222208.0;2211336010.0;33882355774.0;12141677869.0;21740677905.0;1427688548.0;4813593995.0;3787442595.0;11711952767.0;4801524218.0;4114305431.0;687218787.0;671861449.0;1989115.0;15.2;17.4;1691668264.0;1656663308.0;282175788.0;13569366417.0;50;1452328682.0
2019-06-12;6;33080508271.0;1333298771.0;2232642591.0;34102408452.0;12410922569.0;21691485883.0;1504065436.0;4900074872.0;3770142482.0;11517203093.0;4851815239.0;4154970565.0;696844674.0;686885140.0;505572.0;14.7;18.9;1905855245.0;1641293983.0;263973696.0;13914988005.0;45;1303725165.0
2019-06-20;6;32193895938.0;929630771.0;2160592899.0;33123127939.0;12703065356.0;20420062584.0;1458520675.0;5101778351.0;3720623037.0;10139140521.0;4284165188.0;3639754364.0;644410824.0;634886764.0;486074.0;19.7;19.6;1665606335.0;1412372492.0;264709516.0;14161586031.0;36;1205372049.0
2019-06-30;6;28340589000.0;1294505292.0;2121624636.0;29473643695.0;8973607976.0;20500035719.0;728524552.0;3690804477.0;3394121757.0;12686584933.0;4785820422.0;3898019091.0;887801331.0;878591029.0;1095572.0;25.9;20.5;1957213231.0;1742147929.0;236635798.0;9702132528.0;67;1085663276.0
2019-07-18;7;33057104167.0;1051676146.0;2094400980.0;34238100175.0;13131796968.0;21106303208.0;1600766852.0;5231056498.0;3910171321.0;10364308537.0;4604906952.0;3989459996.0;615446956.0;610165844.0;730291.0;21.8;21.5;2014861667.0;1579403920.0;277833818.0;14732563820.0;46;1010045484.0
2019-07-19;7;32956763604.0;623425104.0;2061234749.0;34102617026.0;12797054056.0;21305562970.0;1533572185.0;5139617004.0;3996924227.0;10635449553.0;4110098715.0;3258689088.0;851409627.0;846125919.0;730291.0;22.2;21.6;1160146118.0;1927015873.0;279585440.0;14330626241.0;78;1022175814.0
2019-07-21;7;27180490583.0;564081083.0;1828643714.0;28016527172.0;8609838639.0;19406688533.0;816933485.0;3779884083.0;3290359030.0;11519511935.0;3470460820.0;2720137498.0;750323322.0;745044145.0;730291.0;22.8;21.6;772846590.0;1734757923.0;241699435.0;9426772124.0;56;962157605.0
2019-07-23;7;35604985917.0;799104604.0;2238241553.0;36659581131.0;13742322553.0;22917258578.0;1626982980.0;5343320780.0;4317152926.0;11629801892.0;4385439087.0;3490983080.0;894456007.0;889738299.0;501688.0;26.1;21.7;1562917416.0;1940613222.0;293497715.0;15369305533.0;90;881153747.0
2019-07-25;7;36150242104.0;1152306125.0;2304340154.0;37351649674.0;13784653157.0;23566996517.0;1607931976.0;5315014736.0;4446055848.0;12197993957.0;4951631458.0;4080726725.0;870904733.0;866244140.0;458912.0;28.6;21.7;2231325833.0;1881169784.0;293577610.0;15392585133.0;82;838242460.0
2019-07-30;7;29697692875.0;3306086125.0;2091122963.0;31957867921.0;11807497235.0;20150370686.0;1486691412.0;4906149460.0;3691303476.0;10066226339.0;7869040602.0;7256063049.0;612977552.0;608388605.0;464493.0;21.6;21.7;5416844292.0;1473614624.0;211656468.0;13294188647.0;51;977842950.0
2019-08-03;8;27235887188.0;696106042.0;1850561075.0;28263199399.0;8692396528.0;19570802871.0;888909768.0;4230048818.0;3591375336.0;10860468949.0;3814753239.0;2968837573.0;845915666.0;841926327.0;512612.0;22.2;21.6;894114910.0;1959322958.0;240773911.0;9581306296.0;78;960584220.0
2019-08-10;8;25409445208.0;5599055833.0;2151279463.0;27521833050.0;8360390194.0;19161442856.0;861822680.0;4059167772.0;3468929791.0;10771522613.0;10025442523.0;9391165945.0;634276578.0;630202237.0;487841.0;22.9;21.3;7599040559.0;1462036482.0;162719386.0;9222212874.0;47;963699002.0
2019-08-12;8;27348377521.0;1539483688.0;1803216274.0;28657935421.0;9477110494.0;19180824926.0;1226681920.0;4579516926.0;3268315417.0;10106310664.0;4882294285.0;4312324850.0;569969434.0;565924957.0;487841.0;20.1;21.2;2509189743.0;1378345854.0;230036423.0;10703792414.0;48;994079819.0
2019-09-02;9;31055998021.0;1156812792.0;1976125573.0;32142774046.0;11750389176.0;20392384870.0;1235589606.0;4709979161.0;3672039214.0;10774776890.0;4486689692.0;3735755045.0;750934647.0;747678212.0;492670.0;20.2;19.3;1828676060.0;1760140795.0;266975303.0;12985978782.0;76;897148775.0
2019-09-04;9;31819597917.0;1700296188.0;2080799078.0;33346097491.0;12662273001.0;20683824490.0;1381145104.0;4788502390.0;3854936599.0;10659240398.0;5567414830.0;4818675953.0;748738877.0;745103321.0;811816.0;19.6;19.0;2915252435.0;1765704755.0;259819991.0;14043418105.0;88;885599112.0
2019-09-07;9;27300069333.0;1291977042.0;1893593733.0;28319706506.0;8910944507.0;19408761999.0;822441795.0;3910247810.0;3545642714.0;11130429680.0;4442092159.0;3830142449.0;611949710.0;608203509.0;820965.0;17.2;18.7;2147660341.0;1444046346.0;236884211.0;9733386302.0;55;849728729.0
2019-09-09;9;32452619771.0;370804375.0;1959872726.0;32620702166.0;11659958007.0;20960744159.0;1291732065.0;4761489362.0;3717393039.0;11190129693.0;2789517578.0;2309057481.0;480460097.0;476830421.0;820965.0;15.7;18.4;731468614.0;1223092046.0;290758083.0;12951690072.0;44;834151689.0
2019-09-15;9;26399701625.0;649026375.0;1765455566.0;27034589277.0;8161192433.0;18873396844.0;712226170.0;3349501668.0;3245656347.0;11566012659.0;3294421821.0;2550328998.0;744092823.0;740444106.0;831623.0;20.6;17.7;857877256.0;1628134424.0;245052228.0;8873418603.0;88;807737932.0
2019-09-20;9;30798970896.0;3167259667.0;2130428404.0;32881426525.0;12165004946.0;20716421580.0;1438155541.0;4755397675.0;3958193473.0;10564674891.0;7623615907.0;6915045733.0;708570174.0;704128230.0;1723426.0;18.5;17.0;5232790811.0;1577139103.0;243472207.0;13603160487.0;94;812829672.0
2019-09-25;9;31989939063.0;2692827688.0;2155901726.0;33657297370.0;12538878802.0;21118418569.0;1525472621.0;4810119229.0;3885362462.0;10897464256.0;6767503460.0;6418835382.0;348668077.0;344290754.0;1723493.0;17.3;16.3;5099621180.0;862377192.0;251415739.0;14064351423.0;22;804721656.0
2019-10-10;10;34393893729.0;2671258333.0;2307082413.0;36119150090.0;12572914999.0;23546235092.0;1470621957.0;5153961776.0;4354839727.0;12566811632.0;6997466711.0;6521481400.0;475985311.0;467738752.0;2770495.0;14.5;14.3;4918345326.0;1143947694.0;293869603.0;14043536956.0;64;933172439.0
2019-10-14;10;32556505313.0;2552170083.0;2157053329.0;33694187661.0;11925233097.0;21768954564.0;1285313297.0;4825473952.0;3987529048.0;11670638267.0;6113973653.0;5769213564.0;344760089.0;335910611.0;2770495.0;17.5;13.8;4559117397.0;710065086.0;267067892.0;13210546394.0;40;843988893.0
2019-10-30;10;40002048042.0;753046750.0;2467575677.0;40216908042.0;12558880106.0;27658027936.0;1424027056.0;5201777523.0;4820421508.0;16211801850.0;3808600794.0;3528502270.0;280098524.0;271406681.0;683809.0;12.4;11.5;1990118802.0;674224393.0;373118367.0;13982907162.0;32;1142844238.0
2019-10-31;10;39158109250.0;908711042.0;2441418307.0;39725592850.0;12255275419.0;27470317430.0;1498039891.0;5311362355.0;4782586256.0;15878328928.0;4274518512.0;4074671398.0;199847114.0;191151617.0;683893.0;12.5;11.3;2277936826.0;465503215.0;356905563.0;13753315310.0;25;1525550040.0
2019-11-02;11;30013780417.0;5948733208.0;2678126330.0;33319625363.0;8470652947.0;24848972416.0;899978952.0;4279346350.0;4162813867.0;15506833247.0;12152142603.0;11937379166.0;214763437.0;202252385.0;699732.0;13.4;11.0;8952309951.0;442980103.0;219438119.0;9370631899.0;19;2729694598.0
2019-11-29;11;44651233021.0;983146417.0;3138408219.0;45792964836.0;12555873125.0;33237091711.0;1492731302.0;6073836057.0;5686980135.0;19983544216.0;5675618201.0;5440318880.0;235299321.0;220003253.0;744281.0;10.0;7.1;2025622520.0;573571323.0;412331751.0;14048604427.0;49;3044873158.0
2019-12-11;12;52050867458.0;1955915833.0;4010078395.0;53776050678.0;13475848345.0;40300202333.0;1697884390.0;6618633793.0;6488033021.0;25495651128.0;8172885266.0;8026659743.0;146225523.0;127922230.0;850340.0;6.5;5.8;4696142938.0;249952013.0;481707818.0;15173732735.0;26;3193700852.0
2019-12-14;12;41893488104.0;5704998438.0;3840666251.0;44950647993.0;9560833673.0;35389814320.0;1016990960.0;5081598963.0;5642716125.0;23648508272.0;12970745602.0;12759364192.0;211381410.0;190408534.0;3492701.0;8.5;5.6;9510139715.0;403031213.0;367921025.0;10577824633.0;42;3029925112.0
2019-12-24;12;39243052354.0;5346680500.0;3243604272.0;42735059902.0;9032138192.0;33702921711.0;1443487525.0;5741947687.0;5121738479.0;21395748019.0;12436800808.0;12215862886.0;220937922.0;201348234.0;3782076.0;10.1;5.0;8808763278.0;436820663.0;354508489.0;10475625717.0;48;3163662910.0
2019-12-25;12;36781118875.0;1941300375.0;2811024544.0;38711997128.0;7225563313.0;31486433815.0;1486760881.0;4306888643.0;4494726999.0;21198057292.0;7065069905.0;6818334558.0;246735348.0;227139290.0;3780904.0;9.4;5.0;3257367860.0;571675130.0;381866734.0;8712324194.0;70;3210689339.0
2019-12-31;12;51230000792.0;544824208.0;3643155579.0;51633008249.0;9273095434.0;42359912814.0;1646502397.0;6665409657.0;6024569667.0;28023431093.0;5116605053.0;4881156915.0;235448138.0;217179757.0;3783227.0;4.5;4.8;1297732819.0;530940047.0;525617808.0;10919597831.0;62;3258613452.0
2020-01-07;1;50463711000.0;1313727688.0;3766382837.0;52096543382.0;13039493914.0;39057049468.0;1667741679.0;6636848782.0;6430171435.0;24322287571.0;7198566198.0;7005002451.0;193563748.0;173596505.0;3753367.0;6.5;4.8;3547639087.0;382124026.0;485623292.0;14707235593.0;40;3236433142.0
2020-01-08;1;47246041000.0;1494138729.0;3507776405.0;49324174925.0;12941141747.0;36383033178.0;1624655688.0;6332160379.0;6005737679.0;22420479432.0;7528165809.0;7304096329.0;224069481.0;205184675.0;2709953.0;7.9;4.8;3758184146.0;548232525.0;448116751.0;14565797435.0;49;3189779764.0
2020-02-14;2;44529616000.0;1833717896.0;3344514180.0;47278704680.0;12495518161.0;34783186519.0;1555519442.0;6068898817.0;5799457204.0;21359311057.0;8361915020.0;7970364465.0;391550556.0;374333103.0;1861281.0;9.0;6.5;4119267062.0;976290713.0;434594264.0;14051037603.0;55;3247952363.0
2020-02-23;2;35731855958.0;5914557896.0;3258411696.0;39426874998.0;8327044176.0;31099830822.0;882566569.0;4213384596.0;4557719515.0;21446160143.0;13183507350.0;12737157193.0;446350157.0;428887499.0;1903805.0;9.7;7.0;8927526882.0;1133758331.0;315518719.0;9209610745.0;51;3104828062.0
2020-02-25;2;42049452438.0;5189545021.0;3528836077.0;45882898073.0;12801685324.0;33081212749.0;1600493951.0;5927893776.0;5474905260.0;20077919762.0;12904515098.0;12559135041.0;345380057.0;327677299.0;1911230.0;9.6;7.2;9037846097.0;695903231.0;352688365.0;14402179275.0;35;3152172993.0
2020-03-04;3;49285933854.0;1335713708.0;3665495367.0;51078738760.0;13133257168.0;37945481592.0;1520254582.0;6265835880.0;6087422460.0;24071968670.0;7255965734.0;6927692646.0;328273088.0;306183003.0;1078105.0;7.2;7.7;3533281611.0;644073844.0;461951752.0;14653511750.0;27;3074270188.0
2020-03-12;3;39680907438.0;4430361813.0;3219026869.0;43410762760.0;12718899117.0;30691863643.0;1404261347.0;5283392785.0;5330286612.0;18673922899.0;11704677244.0;11277428792.0;427248452.0;404891552.0;1108305.0;11.0;8.3;7584264340.0;904118056.0;325433240.0;14123160464.0;38;3209229723.0
2020-03-13;3;41047980271.0;2381180250.0;3104822088.0;44092736789.0;12307741435.0;31784995354.0;1351524769.0;5236525407.0;5402455104.0;19794490074.0;8905359109.0;8280045866.0;625313243.0;602949519.0;1108305.0;10.1;8.4;4104310410.0;1497833132.0;374600253.0;13659266204.0;61;3298162629.0
2020-03-22;3;31369014208.0;5105228938.0;2765637360.0;35118058964.0;7042358734.0;28075700231.0;773371837.0;3178976110.0;3709348139.0;20414004145.0;11873733970.0;11317302385.0;556431585.0;534317498.0;1121551.0;10.4;9.2;7472658403.0;1326096428.0;253822916.0;7815730571.0;45;3071881286.0
2020-03-26;3;37126038042.0;2844706500.0;2865333680.0;40914188991.0;9512508914.0;31401680077.0;1404909621.0;4546198238.0;4065604263.0;21384967956.0;9822580233.0;9037583939.0;784996293.0;762399391.0;1121551.0;7.9;9.7;5099230979.0;1669335430.0;324389103.0;10917418535.0;80;3050866467.0
2020-03-28;3;32575613896.0;2922883333.0;2648701685.0;35951694353.0;7468855818.0;28482838535.0;855113214.0;3587129193.0;3789415731.0;20251180397.0;9236361316.0;8450166253.0;786195063.0;763094616.0;1140234.0;9.2;9.9;4476144764.0;1790947204.0;288695841.0;8323969032.0;77;2966484384.0
2020-04-12;4;25597405375.0;1013597250.0;1770161006.0;26766878965.0;6667562765.0;20099316200.0;674521865.0;2560041243.0;3058663618.0;13806089475.0;4177693803.0;3406665665.0;771028138.0;753210311.0;1192618.0;16.2;11.7;1248096187.0;1614494365.0;224461957.0;7342084630.0;56;1314218451.0
2020-04-23;4;29963357646.0;814437042.0;1884570646.0;31042879363.0;10018818649.0;21024060715.0;1109641261.0;3666880083.0;3234554171.0;13012985200.0;4044408070.0;3194490297.0;849917772.0;831487276.0;1350034.0;16.0;13.1;983683417.0;1650941941.0;265878665.0;11128459910.0;65;1408706807.0
2020-05-01;5;26545072792.0;4323094708.0;2145829867.0;28739018321.0;6930746462.0;21808271859.0;1102953078.0;2557244620.0;3122693116.0;15025381044.0;8868405512.0;8435250903.0;433154609.0;413789355.0;1413157.0;13.3;14.2;6434414354.0;879982313.0;205535408.0;8033699540.0;19;1552906782.0
2020-05-17;5;25281455979.0;1730125458.0;1828089926.0;27040976873.0;6979270564.0;20061706309.0;608191303.0;2773995865.0;3034576353.0;13644942788.0;5536865643.0;4500278963.0;1036586680.0;1018132467.0;1305875.0;14.5;16.1;1843068542.0;2199308678.0;219129364.0;7587461867.0;88;1493485896.0
2020-05-18;5;29027733188.0;1420895333.0;1911942143.0;30931851030.0;10196289980.0;20735561050.0;1002403569.0;3868900667.0;3384036622.0;12480220192.0;5477245086.0;4422318724.0;1054926363.0;1035998049.0;1297949.0;15.7;16.2;1678141569.0;2313707586.0;240289767.0;11198693549.0;94;1484387310.0
2020-05-19;5;29032663313.0;1869173104.0;1943576976.0;31101308495.0;10724607473.0;20376701022.0;1177303689.0;4001147423.0;3456446812.0;11741803098.0;6111603415.0;5057164049.0;1054439366.0;1035505463.0;1302112.0;16.9;16.4;2315912819.0;2311141270.0;230208153.0;11901911162.0;93;1483499785.0
2020-05-23;5;24767796563.0;2507713750.0;1864730806.0;26670734914.0;7613786316.0;19056948598.0;755620643.0;3181800221.0;3168997090.0;11950530644.0;6474115186.0;5815363133.0;658752053.0;639815928.0;1310486.0;18.4;16.8;3755522549.0;1312551795.0;198732278.0;8369406959.0;37;1405103860.0
2020-06-06;6;25008106250.0;3785195708.0;2003737443.0;27423346292.0;8018805833.0;19404540458.0;814799819.0;3311575322.0;3339066799.0;11939098518.0;8382591072.0;7631970161.0;750620911.0;733314133.0;1166722.0;16.4;18.3;5423935610.0;1599420816.0;178417879.0;8833605652.0;39;1358291158.0
2020-06-07;6;24483070396.0;1278392542.0;1722447730.0;25870193710.0;7068668720.0;18801524990.0;620610944.0;2825120155.0;2980704075.0;12375089816.0;4595709427.0;3924964339.0;670745087.0;653601188.0;1199023.0;15.8;18.4;1615934574.0;1579139186.0;207745841.0;7689279664.0;33;1399677611.0
2020-06-11;6;31089690083.0;1141358438.0;1984918219.0;32432091421.0;11354281893.0;21077809527.0;1299947802.0;4336985413.0;3695268658.0;11745607653.0;4725295026.0;4175042660.0;550252367.0;533908426.0;1200557.0;15.7;18.8;2115213848.0;1201634744.0;256617033.0;12654229695.0;19;1407412009.0
2020-07-08;7;31893424313.0;1249700771.0;2042240986.0;34644521268.0;12584755621.0;22059765648.0;1567628502.0;5078152423.0;3944128683.0;11469856040.0;6287738045.0;4371963097.0;1915774948.0;1908974106.0;1168364.0;20.6;21.0;1962978898.0;3179268375.0;244699333.0;14152384123.0;84;1144645982.0
2020-07-23;7;33253650583.0;593446917.0;2027019648.0;34947605065.0;12608513622.0;22339091443.0;1498289233.0;5192246009.0;4138117931.0;11510438270.0;4583115241.0;2929757118.0;1653358123.0;1647509244.0;1117779.0;22.4;21.7;854553198.0;2691350093.0;268694193.0;14106802855.0;61;1036172570.0
2020-07-26;7;25564382875.0;1852580854.0;1831813635.0;28282537872.0;8068172923.0;20214364949.0;761166282.0;3711416137.0;3366271627.0;12375510902.0;6609768826.0;4918327514.0;1691441311.0;1685585271.0;1120304.0;22.0;21.7;2878533368.0;2729871005.0;207219339.0;8829339205.0;56;1000421867.0
2020-07-30;7;33168092875.0;805796708.0;2063472319.0;35284077730.0;12316994939.0;22967082791.0;1453822592.0;5160197103.0;4302667698.0;12050395398.0;5251269053.0;3522117670.0;1729151384.0;1723411844.0;1111140.0;23.9;21.7;1372609222.0;2905445241.0;266015171.0;13770817531.0;96;972278851.0
2020-08-02;8;25621588229.0;1487415354.0;1791867962.0;28073787215.0;7729475420.0;20344311795.0;794550665.0;3724069568.0;3384215810.0;12441475752.0;5948371193.0;4347275080.0;1601096113.0;1597030395.0;1124546.0;23.3;21.6;2455962936.0;2523411731.0;216888891.0;8524026085.0;39;963663614.0
2020-08-05;8;29747844688.0;768203479.0;1876900349.0;32454352045.0;10610725394.0;21843626651.0;1431780823.0;5169425275.0;3947964845.0;11294455707.0;5615082412.0;3365958117.0;2249124295.0;2245005160.0;1119649.0;21.6;21.6;1151908859.0;3513704187.0;263471227.0;12042506217.0;98;944162464.0
2020-08-11;8;32108357625.0;548479063.0;1950289651.0;33756140723.0;10889498431.0;22866642292.0;1462111730.0;5074219182.0;4138400731.0;12191910649.0;4424600613.0;2656725244.0;1767875369.0;1763763809.0;1140029.0;26.5;21.3;771527042.0;2738769424.0;278048802.0;12351610161.0;61;908257446.0
2020-08-25;8;30005079042.0;3846384646.0;2123690007.0;33222389850.0;11907765460.0;21314624390.0;1422868702.0;4808695075.0;3875354432.0;11207706181.0;9399794937.0;7758769655.0;1641025283.0;1637050096.0;1102428.0;21.4;20.2;5778313551.0;2737411766.0;212409477.0;13330634162.0;58;875325617.0
2020-09-04;9;31669511375.0;845582833.0;1958203307.0;34181938166.0;12057171636.0;22124766530.0;1392774022.0;4998504436.0;4253348572.0;11480139500.0;5578663352.0;3273435154.0;2305228198.0;2300788442.0;1078591.0;20.0;19.0;1225992172.0;3419622107.0;262450421.0;13449945658.0;84;925620716.0
2020-09-16;9;33335333188.0;936525000.0;2051544621.0;35485000320.0;12896286773.0;22588713547.0;1524365357.0;5177171274.0;4244423727.0;11642753189.0;5405092081.0;3336823554.0;2068268526.0;2063774487.0;1146868.0;23.0;17.5;1560580366.0;3001484677.0;267355327.0;14420652130.0;82;834651148.0
2020-09-24;9;31036303188.0;3637486750.0;2127753524.0;33603724767.0;12244993060.0;21358731707.0;1476539328.0;5025235300.0;3952064564.0;10904892515.0;8549379057.0;7490275140.0;1059103917.0;1053680213.0;2149558.0;17.7;16.5;6108602001.0;1559269827.0;216717203.0;13721532388.0;32;870879166.0
2020-09-26;9;28415807729.0;6227632958.0;2364850917.0;31257526872.0;8622101551.0;22635425321.0;866356085.0;4028072188.0;3814116557.0;13926880491.0;11635078639.0;10360139115.0;1274939525.0;1269542497.0;2141696.0;13.8;16.2;8791305783.0;1808460143.0;200875621.0;9488457636.0;44;1023615773.0
2020-10-03;10;32444993250.0;2310736500.0;2310766307.0;34723912980.0;8782424180.0;25941488799.0;874179496.0;4268625150.0;4275813217.0;16522870936.0;7173606464.0;5681612506.0;1491993958.0;1480145410.0;4464992.0;12.9;15.3;4144541124.0;1877615430.0;273183928.0;9656603676.0;23;1140407842.0
2020-10-09;10;35268233021.0;1205165854.0;2183048036.0;38106676045.0;11902405416.0;26204270630.0;1454429424.0;5461694964.0;4733706113.0;14554440130.0;6519961676.0;4210103586.0;2309858090.0;2295879586.0;5920364.0;14.6;14.5;2415073235.0;2847210494.0;293304760.0;13356834840.0;38;1246272660.0
